"행정구역별","각세별",2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2024,2024,2024,2024,2024,2024,2024,2024
"행정구역별","각세별",총전입,총전출,순이동,시군구내,시군구간전입,시군구간전출,시도간전입,시도간전출,총전입,총전출,순이동,시군구내,시군구간전입,시군구간전출,시도간전입,시도간전출,총전입,총전출,순이동,시군구내,시군구간전입,시군구간전출,시도간전입,시도간전출,총전입,총전출,순이동,시군구내,시군구간전입,시군구간전출,시도간전입,시도간전출,총전입,총전출,순이동,시군구내,시군구간전입,시군구간전출,시도간전입,시도간전출
"부산광역시","76세",1705,1793,-88,697,714,714,294,382,1508,1595,-87,601,617,617,290,377,1012,1063,-51,389,436,436,187,238,1267,1303,-36,495,519,519,253,289,1311,1340,-29,469,569,569,273,302
"부산광역시","77세",1888,1987,-99,737,810,810,341,440,1385,1505,-120,558,577,577,250,370,1084,1099,-15,408,469,469,207,222,946,975,-29,364,392,392,190,219,1148,1148,0,424,474,474,250,250
"부산광역시","78세",1730,1789,-59,662,758,758,310,369,1586,1710,-124,598,705,705,283,407,1011,1068,-57,382,435,435,194,251,1052,1090,-38,398,450,450,204,242,783,834,-51,306,322,322,155,206
"부산광역시","79세",1455,1537,-82,577,614,614,264,346,1474,1619,-145,537,669,669,268,413,1223,1268,-45,472,506,506,245,290,923,964,-41,353,389,389,181,222,973,1010,-37,358,429,429,186,223
"부산광역시","80세",1368,1423,-55,503,620,620,245,300,1269,1361,-92,480,521,521,268,360,1149,1160,-11,416,485,485,248,259,1079,1132,-53,409,438,438,232,285,898,933,-35,356,362,362,180,215
"부산광역시","81세",1310,1347,-37,450,568,568,292,329,1202,1261,-59,425,519,519,258,317,966,1019,-53,351,413,413,202,255,979,1043,-64,350,442,442,187,251,934,1010,-76,335,403,403,196,272
"부산광역시","82세",1139,1189,-50,415,507,507,217,267,1162,1191,-29,430,463,463,269,298,850,946,-96,323,348,348,179,275,845,868,-23,301,365,365,179,202,950,956,-6,312,435,435,203,209
"부산광역시","83세",1055,1093,-38,356,477,477,222,260,936,970,-34,343,382,382,211,245,833,866,-33,271,375,375,187,220,791,794,-3,263,345,345,183,186,775,815,-40,254,350,350,171,211
"부산광역시","84세",960,1015,-55,276,485,485,199,254,870,953,-83,308,359,359,203,286,714,787,-73,244,310,310,160,233,685,757,-72,252,282,282,151,223,724,790,-66,263,318,318,143,209
"부산광역시","85세",894,933,-39,317,387,387,190,229,859,943,-84,301,349,349,209,293,691,694,-3,211,303,303,177,180,604,650,-46,206,254,254,144,190,681,715,-34,202,309,309,170,204
"부산광역시","86세",755,783,-28,235,341,341,179,207,689,760,-71,199,307,307,183,254,643,655,-12,191,294,294,158,170,606,625,-19,206,260,260,140,159,601,609,-8,170,276,276,155,163
"부산광역시","87세",641,657,-16,238,245,245,158,174,645,666,-21,196,292,292,157,178,550,579,-29,170,230,230,150,179,501,497,4,139,203,203,159,155,529,589,-60,179,238,238,112,172
"부산광역시","88세",531,558,-27,152,248,248,131,158,530,529,1,169,210,210,151,150,437,436,1,127,188,188,122,121,467,507,-40,157,191,191,119,159,515,504,11,165,210,210,140,129
"부산광역시","89세",417,415,2,137,168,168,112,110,462,490,-28,144,192,192,126,154,350,364,-14,111,149,149,90,104,367,355,12,125,136,136,106,94,416,413,3,120,171,171,125,122
"부산광역시","90세",376,379,-3,113,155,155,108,111,328,336,-8,94,129,129,105,113,318,317,1,84,125,125,109,108,292,289,3,86,119,119,87,84,327,325,2,95,131,131,101,99
"부산광역시","91세",345,329,16,119,149,149,77,61,285,277,8,77,117,117,91,83,232,223,9,61,93,93,78,69,244,236,8,76,82,82,86,78,283,288,-5,91,119,119,73,78
"부산광역시","92세",279,281,-2,88,122,122,69,71,239,223,16,70,90,90,79,63,209,205,4,63,81,81,65,61,187,188,-1,57,79,79,51,52,240,211,29,70,85,85,85,56
"부산광역시","93세",178,182,-4,46,83,83,49,53,207,213,-6,72,88,88,47,53,161,155,6,43,72,72,46,40,152,147,5,41,53,53,58,53,148,135,13,38,51,51,59,46
"부산광역시","94세",117,119,-2,30,50,50,37,39,140,134,6,40,60,60,40,34,135,127,8,38,51,51,46,38,141,127,14,43,51,51,47,33,104,89,15,26,37,37,41,26
"부산광역시","95세",72,60,12,23,21,21,28,16,87,83,4,22,36,36,29,25,99,88,11,22,40,40,37,26,109,110,-1,35,39,39,35,36,92,93,-1,24,37,37,31,32
"부산광역시","96세",58,67,-9,18,27,27,13,22,70,55,15,17,27,27,26,11,49,40,9,13,14,14,22,13,69,58,11,23,25,25,21,10,65,64,1,13,36,36,16,15
"부산광역시","97세",58,58,0,9,30,30,19,19,48,50,-2,10,21,21,17,19,39,41,-2,8,20,20,11,13,35,31,4,9,13,13,13,9,43,45,-2,16,19,19,8,10
"부산광역시","98세",26,25,1,10,12,12,4,3,40,40,0,9,19,19,12,12,18,19,-1,3,10,10,5,6,17,20,-3,3,10,10,4,7,27,27,0,8,12,12,7,7
"부산광역시","99세",10,12,-2,1,8,8,1,3,31,29,2,9,15,15,7,5,26,21,5,6,9,9,11,6,19,20,-1,5,9,9,5,6,12,15,-3,2,8,8,2,5
"부산광역시","100세이상",27,27,0,13,8,8,6,6,36,31,5,12,12,12,12,7,25,25,0,7,8,8,10,10,41,39,2,12,18,18,11,9,37,30,7,16,9,9,12,5
